136;6;Bercy;2.379463070185256
137;6;Dugommier;2.3895997700798093
138;6;Daumesnil;2.3961486284893696
139;6;Bel-Air;2.400867131995258
140;6;Picpus;2.4012745388223737
17;6;Nation;2.395843988723737
142;7;Porte de la Villette;2.3858690331433445
143;7;Corentin Cariou;2.3822915571646326
144;7;Crimée;2.376935736982379
145;7;Riquet;2.3736694647431955
34;7;Stalingrad;2.3657743705581686
147;7;Louis Blanc;2.364424862493677
148;7;Château Landon;2.362017935510607
149;7;Gare de l'Est;2.358064594418649
150;7;Poissonnière;2.3487397513900725
151;7;Cadet;2.344446309702273
152;7;Le Peletier;2.340150559706373
9;7;Chaussée d'Antin - La Fayette;2.333738594408701
53;7;Opéra;2.3310472867112395
155;7;Pyramides;2.3346236060049224
157;7;Pont Neuf;2.341776749148541
11;7;Châtelet;2.3481609912345767
159;7;Pont Marie (Cité des Arts);2.3573766690444025
160;7;Sully - Morland;2.3618531696972473
161;7;Jussieu;2.3549316718232247
162;7;Place Monge;2.3521548685787703
163;7;Censier - Daubenton;2.3516265726054986
164;7;Les Gobelins;2.3524168018982743
113;7;Place d'Italie;2.3555015914814845
166;7;Tolbiac;2.357318439213191
167;7;Maison Blanche;2.3584129461559384
168;7;Porte d'Italie;2.3595297331071685
169;7;Porte de Choisy;2.3646785940494577
170;7;Porte d'Ivry;2.3695112543194923
147;7bis;Louis Blanc;2.364424862493677
35;7bis;Jaurès;2.3714389599856065
174;7bis;Bolivar;2.374124871187541
175;7bis;Buttes Chaumont;2.381569842088007
176;7bis;Botzaris;2.388900951315738
177;7bis;Place des Fêtes;2.3931393703604957
178;7bis;Pré-Saint-Gervais;2.398580770693527
179;7bis;Danube;2.393228471227491
181;8;Balard;2.2783626618091994
182;8;Lourmel;2.2822419598550754
183;8;Boucicaut;2.287918431124558
184;8;Félix Faure;2.2918472203679694
185;8;Commerce;2.2937968421928625
121;8;La Motte-Picquet - Grenelle;2.2985257262366354
187;8;Ecole Militaire;2.3063456838200755
188;8;La Tour-Maubourg;2.3104735359369832
189;8;Invalides;2.314632660444516
7;8;Concorde;2.3229614457982586
191;8;Madeleine;2.3258100487932767
53;8;Opéra;2.3310472867112395
16;8;Richelieu - Drouot;2.33859122153854
194;8;Grands Boulevards;2.343207266405089
195;8;Bonne Nouvelle;2.3484813657183894
78;8;Strasbourg - Saint-Denis;2.354491616563833
60;8;République;2.363302340780453
198;8;Filles du Calvaire;2.3667452977427006
199;8;Saint-Sébastien - Froissart;2.3672615397172683
200;8;Chemin Vert;2.36809508538599
108;8;Bastille;2.3687189610340877
202;8;Ledru-Rollin;2.3761412233185912
203;8;Faidherbe - Chaligny;2.3840285663831065
204;8;Reuilly - Diderot;2.3872010704093913
205;8;Montgallet;2.3904000136353636
138;8;Daumesnil;2.3961486284893696
207;8;Michel Bizot;2.4023667399880027
208;8;Porte Dorée;2.405873912987563
209;8;Porte de Charenton;2.4025118728500727
210;9;Porte de Saint-Cloud;2.2570461929221497
211;9;Exelmans;2.259800845144345
212;9;Michel-Ange - Molitor;2.2615119169052043
213;9;Michel-Ange - Auteuil;2.2639895253333284
214;9;Jasmin;2.2679332916470663
215;9;Ranelagh;2.2699481579346337
216;9;La Muette;2.2740962446697215
217;9;Rue de la Pompe;2.277885897959056
117;9;Trocadéro;2.287492796966441
219;9;Iéna;2.2938642256822703
220;9;Alma - Marceau;2.3011043523926697
5;9;Franklin D. Roosevelt;2.309488192337112
222;9;Saint-Philippe du Roule;2.310137205687824
223;9;Miromesnil;2.316010693121023
224;9;Saint-Augustin;2.321013597808599
52;9;Havre-Caumartin;2.327651103418781
153;9;Chaussée d'Antin - La Fayette;2.333738594408701
193;9;Richelieu - Drouot;2.33859122153854
228;9;Grands Boulevards;2.343207266405089
229;9;Bonne Nouvelle;2.3484813657183894
78;9;Strasbourg - Saint-Denis;2.354491616563833
60;9;République;2.363302340780453
105;9;Oberkampf;2.3681558453945506
233;9;Saint-Ambroise;2.373880538211547
234;9;Voltaire;2.3800316941488036
235;9;Charonne;2.384782396448888
236;9;Rue des Boulets;2.3891047050322425
17;9;Nation;2.395843988723737
238;9;Buzenval;2.401170769368412
239;9;Maraîchers;2.406038544798052
240;9;Porte de Montreuil;2.4107181540274945
110;10;Gare d'Austerlitz;2.3641773106918307
161;10;Jussieu;2.3549316718232247
243;10;Cardinal Lemoine;2.3513280016731755
244;10;Maubert - Mutualité;2.348280413169489
245;10;Cluny - La Sorbonne;2.3448963012120783
85;10;Odéon;2.340692291066523
247;10;Mabillon;2.335142819346475
248;10;Sèvres - Babylone;2.3268596631217364
249;10;Vaneau;2.321351242354735
250;10;Duroc;2.316521219456521
251;10;Ségur;2.3071378494033836
121;10;La Motte-Picquet - Grenelle;2.2985257262366354
253;10;Avenue Emile Zola;2.2950189971435497
254;10;Charles Michels;2.2856210133667165
255;10;Javel - André Citroën;2.278009496527358
256;10;Eglise d'Auteuil;2.269111389021891
213;10;Michel-Ange - Auteuil;2.2639895253333284
258;10;Porte d'Auteuil;2.2582807445955355
212;10;Michel-Ange - Molitor;2.2615119169052043
260;10;Chardon Lagache;2.266905475940289
261;10;Mirabeau;2.2730641263728324
11;11;Châtelet;2.3481609912345767
12;11;Hôtel de Ville;2.3520676701390992
264;11;Rambuteau;2.3532739485947705
58;11;Arts et Métiers;2.3565081436435453
60;11;République;2.363302340780453
267;11;Goncourt;2.370764434748399
268;11;Belleville;2.3767355865572877
269;11;Pyrénées;2.3852029155695305
270;11;Jourdain;2.3893253789100948
177;11;Place des Fêtes;2.3931393703604957
272;11;Télégraphe;2.398648089960593
273;11;Porte des Lilas;2.4070619733807948
274;12;Porte de la Chapelle;2.3592485423103606
275;12;Marx Dormoy;2.359808478084023
72;12;Marcadet - Poissonniers;2.349681541722476
277;12;Jules Joffrin;2.3443200293804813
278;12;Lamarck - Caulaincourt;2.338583824383193
279;12;Abbesses;2.338394635220906
30;12;Pigalle;2.3372111647011273
281;12;Saint-Georges;2.3375706403796688
282;12;Notre-Dame-de-Lorette;2.3378736192226373
283;12;Trinité - d'Estienne d'Orves;2.333049172418235
51;12;Saint-Lazare;2.3254883906726116
191;12;Madeleine;2.3258100487932767
7;12;Concorde;2.3229614457982586
287;12;Assemblée Nationale;2.3205758366475546
288;12;Solférino;2.323075964251541
289;12;Rue du Bac;2.325699898452411
248;12;Sèvres - Babylone;2.3268596631217364
291;12;Rennes;2.3277871847873866
292;12;Notre-Dame des Champs;2.3286958054987066
89;12;Montparnasse Bienvenue;2.3239891852050025
294;12;Falguière;2.3175512356170267
124;12;Pasteur;2.312914680473939
296;12;Volontaires;2.3079833805768506
297;12;Vaugirard;2.3010745156545447
298;12;Convention;2.2963913864809165
299;12;Porte de Versailles;2.2877417091423338
300;13;Porte de Vanves;2.3053323866574726
301;13;Plaisance;2.313860489344305
302;13;Pernety;2.3183937066147005
303;13;Gaîté;2.322353996778806
89;13;Montparnasse Bienvenue;2.3239891852050025
250;13;Duroc;2.316521219456521
306;13;Saint-François-Xavier;2.314285946180555
307;13;Varenne;2.3151139305096557
308;13;Invalides;2.314632660444516
6;13;Champs-Elysées - Clemenceau;2.31446450132278
223;13;Miromesnil;2.316010693121023
51;13;Saint-Lazare;2.3254883906726116
312;13;Liège;2.3268526712397546
28;13;Place de Clichy;2.327958328010219
314;13;La Fourche;2.3257141171661346
315;13;Guy Môquet;2.3274832586261254
316;13;Porte de Saint-Ouen;2.329048340744649
317;13;La Fourche;2.3257141171661346
318;13;Brochant;2.3199048172093653
319;13;Porte de Clichy;2.3132083507588095
319;14;Porte de Clichy;2.3132083507588095
321;14;Pont Cardinet;2.3153681405051523
51;14;Saint-Lazare;2.3254883906726116
191;14;Madeleine;2.3258100487932767
155;14;Pyramides;2.3346236060049224
11;14;Châtelet;2.3481609912345767
15;14;Gare de Lyon;2.373156593789204
136;14;Bercy;2.379463070185256
328;14;Cour Saint-Emilion;2.386617850214057
329;14;Bibliothèque François Mitterrand;2.3764873711683
330;14;Olympiades;2.3669231215308066
167;14;Maison Blanche;2.3584129461559384
